Fecha,Título,Url,Contenido
"27 de octubre, 2016",Áanalte,https://www.lajornadamaya.mx/k'iintsil/45453/aanalte,"INAH Oochel: Rodrigo E. Ordóñez Sosa K'iintsil  Jueves 27 ti' octubre, 2016  Ti’ jump’éel ts’íib j ts’a’ab k’ajóoltbil tumen u mola’ayil Instituto Nacional de Antropología e Historia (INAH), j a’alabe’, ichil 29 ti’ octubre tak 12 ti’ noviembre, yaan u náats’al úuchben miaatsil México yéetel u noj lu’umilo’ob Medio Oriente; lela’ yaan u béeytal u beeta’al tumen yéeya’ab 20 u yoochel úuchben áanalte’ob ti’ Mesoamerica yéetel u k’iinilo’ob Colonia, tia’al u cha’antal ti’ u kúuchilo’ob Biblioteca yéetel Museo Nacional ti’ Irán.  Yáax juntéen ken cha’antak úuchben áanalte’ob ti’ le baanta’o, ts’o’okole’ yaan xan u beeta’al óoxp’éel tse’ek tsikbal tumen máax jo’olbesik Biblioteca Nacional de Antropología e Historia (BNAH), Baltazar Brito Guadarrama.  U yoochel úuchben áanalte’obe’, yaan u k’u’ubul tumen Instituto Nacional de Antropología e Historia (INAH) yéetel tumen u embajadoril Canchola. Ichil le oochelo’ob yaan u páajtal u cha’antale’, ti’ yaan u áanalte’il Azoyú, tu’ux ku xo’okol u bix uchik u bin u k’expajal u ch’ilankabil Tlapa-Tlachinollan yéetel Yoallan (ti’ le k’iino’oba’ kaja’ano’ob Guerrero); beyxan u áanalte’il Colombino tu’ux ts’íibta’an u xíimbal juntúul huasteco aj k’atun ti’ u sigloil XI, k’ajóolta’an beey Venado 8.  Beyxan yaan u biinsa’al xan u áanalte’ilo’ob[i] Chilam Balam ti’ Ixil, Boturini, Chavero de Huejotzingo, Teloloapan[/i], yéetel [i]Cholula[/i] yéetel [i]San Juan Cuauhtla[/i]. Yaan xan uláak’ ts’íibo’ob ti’ Mesoamérica je’el bix Borgia yéetel Vaticano B.  Tsikbalo’obe’ yaan u beeta’al bejla’a 27, 29 ti’ octubre yéetel u yáax k’iinil noviembre tu kúuchil Biblioteca Nacional ti’ Irán. Te’e yáaxo’ yaan u tsikbalta’al ba’ax le úuchben áanalte’obe’, máaxo’ob beetik, ba’axten, tu’uxi’, ichil uláak’ ba’alo’ob.   U ka’a tsikbalile’ yaan u ch’a’achita’al xookolo’ob ti’ Mesoamerica, tumen ya’ab miaatsilo’obe’ junk’aalil u xooko’ob je’el bix maaya’ob. U yóox tsikbalile’ yaan u beeta’al yo’olal Códice Boturini, tu’ux ku xo’okol ba’alo’ob yo’olal le lu’um k k’ajóoltik beey México ti’ le k’iino’oba’.   Yéetel le tsikbalilo’oba’ yaan u páajtal u ke’etel bix u jejeláasil tuukul yaan yo’olal kuxtal, k’ajla’ayil yéetel le xookil ku beeta’al ka’ach ti’ Mesopotamia.  _______________________________________________________  [b]Facsímiles como el Chilam Balam de Ixil, llegan por primera vez a Medio Oriente[/b]  A partir del 29 de octubre y hasta el 12 de noviembre, en lo que constituirá un verdadero acontecimiento en la historia de las relaciones culturales entre México y las naciones de Medio Oriente, una selección de 20 códices mesoamericanos y coloniales en edición facsimilar será expuesta simultáneamente en la Biblioteca y el Museo Nacional de Irán.  El listado completo de los documentos enviados por el INAH, incluye el códice prehispánico Colombino, y los coloniales[i] Azoyú, Boturini, Chavero de Huejotzingo y Teloloapan[/i], además del [i]Chilam Balam de Ixil,[/i] y los lienzos de [i]Cholula y San Juan Cuauhtla[/i]. A estos se añaden las reproducciones de los manuscritos mesoamericanos Borgia y Vaticano B."
"19 de octubre, 2016",Yucatán tu yich u paalal,https://www.lajornadamaya.mx/k'iintsil/45873/yucatan-tu-yich-u-paalal,"Ts'íib yéetel oochel: Tania Medina K'iintsil  Yucatán Miércoles 19 ti' octubre, 2016  Oochelo’ob e’esik bix u máan k’iin, ba’ax yaan tu bak’paach, tu’ux kaja’ano’ob. Oocheloob e’esik bix u yúuchul kuxtal tu mejen kaajilo’ob u noj lu’umil Yucatán. Ba’ax je’el u páajtal u ye’esa’al tumen juntúul paal, yaan jump’éel cámara ti’, ts’o’okole’ sáansamal u bin xook, ku janal, ku beetik u ts’íib, ku báaxal yéetel ku wenel ti’ jump’éel u najil Comisión para el Desarrollo de los Pueblos Indígenas. Nikte’, ba’alche’, che’ob, u k’abo’ob, u táan u yicho’ob. Beey u yilikuba’ob tu táan jump’éel nu’ukul ku jóok’sik oochelo’ob. Ku ye’esiko’ob ba’ax ku jaantiko’ob, ba’ax ku yilko’ob sáansamal, ba’ax ku báaxtiko’ob wa bix u yóok’ostiko’ob jarana.  [i]Yucatán en los ojos de sus niños[/i], beey u k’aaba’ le e’esajil j ts’a’ab tu kúuchil Alianza Francesa, yaan tu baantail colonia México, tu kaajil Jo’. Oochelo’obe’, jóok’o’ob ti’ jump’éel meyaj beeta’ab tumen aj ch’a’a oochel Alain -Gilles Bastide, ti’ jump’éel mokt’aan meyaj beeta’ab tumen le kúuchilo’, tia’al ka e’esak tumen paalal ba’ax ku yúuchul tu kuxtalo’ob sáansamal.  Aj ch’a’a oochele’, tu tukultaj yéetel oochelo’obe’, ku páajtal u náats’alo’ob ti’ u tuukul paalal, ba’ale’ beyxan jump’éel nu’ukul tia’al u ma’alo’obkunsiko’ob bix yaniko’ob. Alain -Gilles Bastide ku jo’olbesik u múuch’kabil Photographime-photomorphisme, tu’ux ku táakpajal máako’ob ku taalo’ob ti’ jejeláas lu’umo’ob; ichilo’obe’, ti’ yaan yucatecoil Francisco Martín yéetel chilenail Javiera Venegas.   Ma’ sen úuche’, aj ch’a’a oochele’ kajlaj tu najil Casa del niño indígena tu kaajil Tiholop, Yaxcabá; te’elo’ tu yilaj u k’a’ananil u beeta’al meyajo’ob yéetel paalal je’el bix le je’elo’, le beetike’ táan u tukulta’al ka beeta’ak ti’ u péetlu’umil Yucatán.  Jo’oljeak, junk’aal paalalo’ob jo’olbesa’ano’ob tumen Alexandre Guillochon, máax jo’olbesik Alianza Francesa, ki’imak u yóol uchik u yilikuba’ob ti’ oochelo’ob tumen mix juntéen u yáax il u jóok’sa’al u meyajo’ob, mix u ta’ak’alo’ob ti’ jump’éel pak’ ti’ jump’éel kúuchil tu’ux ku ts’a’abal xook yéetel ku ye’esa’al uláak’ t’aano’ob yéetel miaatsilo’ob.   Guillochon tu ya’alaj ti’ [i]La Jornada Maya[/i], tu ya’alaje’, k’a’anan ka u k’ajóoltubáaj miiatsilo’ob je’el bix maaya yéetel francés, tumen jump’éel ba’al je’el u yáantaj tia’al ka jóok’ok máak táanil. Beey túuno’, yaan u kaxanta’al u beeta’al uláak’ meyajo’ob ba’ale’ yaan u táakbesa’al paax."
"18 de octubre, 2016",Tu yúuchben kaajil Uxmal,https://www.lajornadamaya.mx/k'iintsil/45932/tu-yuuchben-kaajil-uxmal,"Notimex Oochel: Rodrigo Díaz Guzmán K'iintsil  Martes 18 ti' octubre, 2016 Uxmal, Yucatán  U mola’ayil Patronato de las Unidades de Servicios Culturales y Turísticos (Cultur) tu káajsaj jump’éel meyaj ku k’aaba’tik Diálogos del sol y la luna, tia’al u péektsilta’al ichil táankelem paalal u jejeláasil ba’alo’ob yaan ti’ maaya tuukul. Le meyaja’, táakbesa’an ichil Festival Internacional de la Cultura Maya (Ficmaya).   Tu súutukil u ts’a’abal k’ajóoltbil tu yúuchben kaajil Uxmal, ti’ jump’éel múul meyaj tu beetaj le mola’ayo’ yéetel Instituto Nacional de Antropología e Historia (INAH) j a’alabe’ jaaj táan u kaxanta’al u péektsilta’al ka kaláanta’ak maaya miaatsil, ba’ale’ beyxan ku kaxanta’al ka ka’ansak maaya t’aan.  Le meyajo’ ku beeta’al yéetel xoknáalo’ob ti’ u najil xook Colegio de Bachilleres de Yucatán (Cobay), yaan tu méek’tankaajil Muna yéetel Santa Elena. Ku tsikbalta’al ba’axo’ob yaan ba’al u yil yéetel u kaláanta’al úuchben nu’ukulo’ob, maaya yéetel xookol ts’íib, beeyxan u yila’al bix yanik eek’o’ob, u k’ajla’ayil Uxmal yéetel bix u jejeláasil u beeta’al xak’al xooko’ob."
"17 de octubre, 2016",Exponen retos de la traducción maya,https://www.lajornadamaya.mx/k'iintsil/45961/exponen-retos-de-la-traduccion-maya,"Sasil Sanchez  K'iintsil   Mérida, Yucatán  Lunes 17 de octubre, 2016   El escritor maya Waldemar Noh Tzec, en su participación en el Encuentro de Escritores Mayas de Península de Yucatán realizado en el Centro Estatal de Bellas Artes, expuso los retos de la traducción del maya al español y los conocimientos que se deben tener para aproximar los significados de un idioma a otro. Mencionó que las metáforas son un elemento habitual del idioma y no un recurso literario. Y dijo que los escritores tiene la obligación de ser directrices de los hablantes.   ---  Aj maaya ts'íib Waldemar Noh Tzec, táan u táakpajal ti' u múuch’tambalil Ja' ku yáalbal ti' puksi'ik'al táan u beeta’al ti' Centro Estatal de Bellas Artes, tu ya'alaj jayp'éel ba'alo'ob k'a'abéet u yojéelta'al tumen máaxo'ob beetik sutt'aan maaya káastelan tia’al ma' u sa’atal u yóol le ts'íibo'. Beyxan tu ya’alaje' le ku k'aaba'tik metáfora, jump'éel sijnáal yéetel le t'aano', ma' jump'éel ba'ax ku k'a'abéetkunsa'al chéen tia'al u beeta’al káan iik' ti'ili."
"14 de octubre, 2016",Tu yóol iik,https://www.lajornadamaya.mx/k'iintsil/46148/tu-yool-iik,"La Jornada Nacional Oochel: Fernando Aceves K'iintsil  Estocolmo Viernes 15 ti' octubre, 2016  Jayp’éel bej k’a’abéet u xíimbaltik juntúul máak, tia’al ka t’a’anak beey wíinik.  Jayp’éel k’áak’náab k’a’abéet u máansik sak pakal, tia’al u jáayal wenel te’e samo’.  Jayp’éel k’iin unaj u wáak’al u yóol ts’oon, tia’al ka ch’éejesako’ob.  Núuktajile’, in láak’, ti’ yaan tu yóol iik’, núuktajile’, ti’ yaan tu yóol iik’...  Bob Dylan sijnáal ti’ Estados Unidos, chíimpolta’ab beey Premio Nobel de Literatura 2016. Yáax juntéen u ts’a’abal ti’ juntúul aj paax.   Dylan síij 24 ti’ mayo ti’ u ja’abil 1941 tu kaajil  Duluth, Minnesota. Táankelem ka tu káajsaj u k’aay; tu k’exaj u paxil folclórico. K’aayo’ob je’el bix [i]Blowin’ in the wind[/i] yéetel [i]The times they are A-changin[/i] j ch’a’abo’ob tia’al u k’a’aya’al tumen máaxo’ob ku meyajo’ob tia’al u xu’ulsal ba’ateltáambal, yéetel tumen máaxo’ob ba’atetik u páajtalil kaaj tu ja’abilo’ob 60. Tu ja’abil 2008 tu k’amaj u chíimpolal Pulitzer yo’olal le k’aay ku beetiko’."
"13 de octubre, 2016",Ichil u meyajil Quinto Congreso Nacional Indígena,https://www.lajornadamaya.mx/k'iintsil/46196/ichil-u-meyajil-quinto-congreso-nacional-indigena,"La Jornada nacional Oochel: Víctor Camacho / Archivo K'iintsil  San CRistóbal de las Casas, Chiapas Jueves 13 ti' octubre, 2016  U múuch’kabil Ejército Zapatista de Liberación Nacional (EZLN) tu páayt’antaj máasewal kaajo’ob ti’ u noj lu’umil México tumen “píitmanja'an u beeta'al loob ti' yook'ol kaab tumen le ayik'alo'obo', lelo' u k'áat u ya'ale' yaan xan k xu'ulsa'al"".  Ichil le meyajo’ob táan u beeta’al ti’ u jo’otéenil u beeta’al Congreso Nacional Indígena, j xo’ok jump’éel ts’íib tumen subcomandante Moisés, tu’ux ku ya’alik: “Bejla’e, mina’an uláak’ bixi, k’a’abéet k ilik bix ken k much’ekbáaj máasewal kaajo’ob yano’ob ti’ mejen kaajo’ob yéetel le yao’ob ti’ noj kaajo’ob”.  Ichil u k’iimbesajil junk’aal ja’abo’ob káajak u meyaj Congreso Nacional Indígena (CNI), j a’alabe’ “yéetel capitalismoe’, mixba’al no’oja’an ku taal tia’al máasewal kaajo’ob” yéetel “mina’an mixba’al ti’ ba’ax k k’a’abéetkunsik, mixtu’ux. Ti’ mixjump’éel múuch’kabil ti’ política, tumen juntáakalili’ máaxo’ob ku su’sutkuba’obi’”. Beyxan tu ya’alaje’, “k’a’anan ka múuch’uk máak ti’ le k’iino’oba’, ti mejen kaaj yéetel ti’ noj kaaj. Tumen mina’an tu’ux k yantal to’on beey kaajo’on”.   Tu meyajilo’ob Quinto Congreso Nacional Indígena táan u beeta’al tu kúuchil Centro Indígena de Capacitación Integral (Cideci-Unitierra), tu noj kaajil San Cristóbal de las Casas, Chiapas, j a’alabe’ “ti’ junk’aal ja’abo’obe’, ts’o’ok u ts’aatáanta’al u ba’atelil tu táan capitalismo yéetel máaxo’ob tia’alintik, tumen ts’o’ok k jóok’sa’al, k péech’óolta’al, u to’okol to’on k’áax, k kíinsa’al, k k’a’alal, k sa’atbesa’al, k tu’usul”.  ________________________________________________  [b]Llama EZLN a no abandonar la lucha contra avance capitalista[/b]  El Ejército Zapatista de Liberación Nacional (EZLN) llamó a la unidad a los pueblos originarios de México porque “está extendida la destrucción que hacen los capitalistas en contra de la madre tierra y eso significa que seremos destruidos también”.  En un comunicado leído por el subcomandante Moisés durante los trabajos del quinto Congreso Nacional Indígena, agregó: “Hoy no nos queda de otra, más que fajarnos en organizarnos nosotros mismos los pueblos originarios del campo y de la ciudad”."
"12 de octubre, 2016",x Aalansaj,https://www.lajornadamaya.mx/k'iintsil/46253/x-aalansaj,"Notimex Oochel: Rodrigo Díaz Guzmán K'iintsil  Quintana Roo Miércoles 12 ti' octubre, 2016  U Ayuntamientoil u kaajil Lázaro Cárdenas, tu k’ubaj ti’ x aalansaj Trinidad Canul Baas, u chíikulal Medalla al Mérito Ciudadano “Terencio Tah Quetzal”, tumen ts’o’ok u maanal ti’ ka’a k’áal ja’abo’ob káajik u meyaj.   Le chíimpolala’, j k’u’ub uchik u k’iimbesa’al 157 ja’abo’ob káajak u kajtal máak ti’ Kantunilkin, tu noj lu’umil Quintana Roo. Tu súutukil u yúuchul t’aane’, j k’a’ajsa’ab le meyaj ts’o’ok u beetik, tumen ku tukulta’ale’, ts’o’ok u yáantik kex mil 500 u túul yo’om ko’olel.  Bejla’e’, ti’ xunáan Trinidad Canul Baas, yaan 84 u ja’abilo’ob, yanchaj lajuntúul u paalal, ba’ale’ ts’o’ok u kíimil ka’atúul ti’; kaja’an tu bejil Reforma, naats’ ti’ u kúuchil ts’ak yaj Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado (ISSSTE) tu noj kaajil Lázaro Cárdenas.   Leti’e’, tu tsikbaltaje’, mix máak bin ka’ans ti’ bix u k’a’amal paalali’, ku ya’alike’ tu náaytaj bix u beeta’al, ka tu kanaj. “Ka’ach tin káajal in beetike’, su’ulaken, ts’o’okole’ kin k’oja’anta’al. Ku yantal tak in bin yéetel uláak’ x aalansaj úuch u káajak u meyajo’ob tia’al u ye’esiko’ob teen bix unaj in beetik ba’al, beyxan te’e k’iinako’obe’ tu ya’alajo’ob teen k’a’abéet in laj píitjo’oltik” kin wa’alal.   Suuka’anile’, x aalansaje’ ku yet’ik x yo’omk ko’olel. Unaj mantats’ táan u tsikbalo’ob tia’al u yiliko’ob bix táan u máan k’iin ti’ le ko’olelo’. Tsikbal yo’olal kuxtal, tu’ux ku síijil túumben tuujuko’ob yo’olal bix u yúuchul ts’aakankil, ku tsikbaltik Canul Baas.  Beyxan tu ya’alaje’, le ken k’uuchuk óoxp’éel winal yo’omchajak ko’olele’, unaj u bin kex juntéen ti’ jump’éel winal yiknal x aalansaj, tia’al ka ilak wa tu nu’uk yaan le chaanbalo’. Unaj mantats’ u ye’et’el yo’om ko’olel, tumen wa tuláakal ku bin u jóok’ol tu beele’, ma’atech u k’a’abéetkunsa’al u xo’otol ko’olel.   _____________________________________________  [b]Partera[/b]  El Ayuntamiento de Lázaro Cárdenas, Quintana Roo entregó la Medalla al Mérito Ciudadano “Terencio Tah Quetzal” a Trinidad Canul Baas, partera empírica con más de 40 años de experiencia que se calcula ayudó a más de mil 500 mujeres mayas de la zona. “En un principio me daba vergüenza, me enfermaba en ocasiones y tuve que acudir a consultar con personas que ya tenían más conocimiento como parteras y me dijeron que tenía que superar todo”, indicó."
"11 de octubre, 2016",Túumben nal,https://www.lajornadamaya.mx/k'iintsil/46291/tuumben-nal,"La Jornada Nacional Oochel: Cristina Rodríguez K'iintsil  U noj kaajil México Martes 11 ti' octubre, 2016  Junmúuch' aj xak'al xooko'ob ti' u noj najil xook Universidad Autónoma de Zacatecas (UAZ) tu patjo'oltajo'ob óoxp'éel u jejeláasil nal ma'atech u kíimil kex táan yáax k'iin. Le je'ela', béeychaj tumen tu beetajo'ob xaak'alilo'ob ti' u jejeláasilo'ob nal yaan tu lu'umil Zacatecas.   Tu much'ajo'ob 27 u jejeláasil nal yaan ti' jayp'éel kaajo'ob ti' le lu'umo' tia'al u yiliko'ob ba'ax u yutsil yaanti'ob tumen beyo' je'el u páajtal u ma'alo'obkunsiko'ob u ch'i'ibalil.   Maximino Luna Flores, juntúul ti' le máaxo'ob ku meyajtiko'ob le je'ela', tu ya'alaje', tu pak'ajo'ob nal tu'ux táan yáax k'iin ba'ale' beyxan tu'ux ma'alo'ob le lu'umo' tia'al u nuuktal. Le ka j ts'o'oke', tu yéeyajo'ob óoxp'éel ti' le ma'alo'ob uchik u p'áatalo'ob kex táan yáax k'iin, tia'al beyo' u ke'etel yéetel le nal yanchaj ti' lu'um tu'ux mina'an u talamil u nuuktal.   Tu ka'a jaatsil u meyajo'obe', tu beetajo'ob jejeláas xaak'alilo'ob tia'al u yila'al wa ma'alo'obtako'ob, bix uchik u nuukta'alo'ob yéetel ba'axo'ob yaan ti', beyxan bix u ch'a'ako'ob ióxido de carbono (CO2) ti' iik'.   Tu yóox jaatsile', aj xak'al xooko'obe' tu ma'alo'obkunsajo'ob u ch'i'ibalil le ba'ax tu jóok'sajo'obo', tia'al beyo' u ch'a'abal u yi'inajil. Le ka j ts'o'oke' tu xa'ak'to'ob yéetel le ma' jelbesa'ano' tia'al beyo' u sñiijsiko'ob jump'éel túumben i'inaj ku béeytal u líik'il kex táan yáax k'iin.  __________________________________________________________________  [b]Crean en Zacatecas 3 variedades de maíz tolerantes a sequía[/b]  Un grupo de científicos de la Universidad Autónoma de Zacatecas (UAZ) obtuvieron tres tipos de mazorcas tolerantes a la sequía, luego de investigar distintas variedades de maíz nativas del territorio zacatecano.  Los especialistas de la Unidad Académica de Agronomía (UAA), de la UAZ, recaudaron en diversos municipios del estado 27 muestras originarias de maíz, a fin de identificar las más productivas para su mejoramiento genético.  Para el desarrollo del proyecto, los objetos de estudio fueron probados en siembras de campo con y sin sequía, mencionó Maximino Luna Flores, uno de los líderes del proyecto.  “De ahí seleccionamos las tres variedades que más rindieron con sequía y tuvieron un pequeño contraste en relación con el rendimiento obtenido sin sequía”, indicó Luna en una entrevista con la Agencia Informativa del Consejo Nacional de Ciencia y Tecnología (Conacyt)."
"10 de octubre, 2016",Úuchben báaxal,https://www.lajornadamaya.mx/k'iintsil/46356/uuchben-baaxal,"Ojarasca / La Jornada nacional Oochel: Bob Schalkwijk K'iintsil  Lunes 10 ti' octubre, 2016 U noj lu'umil México  Yuum Tereso Gómeze, juntúul wíinik láayli’ u meyajtik kool yéetel yunta. Meyaj suuk u beeta’al úuch ka’achi. Leti’e’, ku p’iiskúunsik tuláakal u nu’ukulo’ob, je’el bix barzón, barredor; yéetel jujump’íitil u bin u je’ik u beel tia’al u máan ich kool. Yuum Teresoe’, u yojel ya’abach ba’alo’ob ba’ale’ ma’ tu ts’áak u k’aaba’ je’el bix u ts’a’abal tumen aj xak’al xooko’ob, leti’e’ chéen ku k’a’abéetkunsik tia’al u meyajtik k’áax.  Le nojoch máaka’, jach k’ajóolta’an tu kaajil San Martín Tilcajete, Oaxaca, ma’ chéen yo’olal ba’ax u yojel ti’ k’áax, k’ajóolta’an xan tumen tu kanaj u báaxt bola mixteca tu baantail zapoteco’ob ti’ u valleil Oaxaca. Leti’e’, ku ya’alik le báaxalo’, úuchben ba’al; kajnáalo’obe’ suuk u báaxalo’ob ts’o’okole’ suuk u cha’antal tumen ts’uulo’ob. Te’e k’iino’obe’, ku náajalta’al u búukinaj yéetel u xanabil oro le nojoch wíiniko’obo’, ba’ale’ máax ku pe’ero’obe’, mixba’al ku ts’a’abal ti’ob, ts’o’okole’ yaan k’iino’obe’ ku kíinsa’alo’ob.  Tereso Gómez, síij 19  ti’ mayo tu ja’abil 1951. Líik’ tu kaajal, k’u’ub xook, tu kaláantaj ba’alche’ob. Ku tsikbaltike’, u ts’ee’ yuumo’ob tu yáax ts’áajo’ob u nu’ukulil báaxal tu k’ab, beey úuchik u káajal u báaxal. Beey túuno’, tu kanaj meyaj yéetel báaxal. Tu ja’abil 1969, yáax táakpaj ti’ u nojoch múuch’báaxalil. Ka j máan k’iino’obe’, juntúul máak talam u lo’ots’ol.   Ka’ache’, suuk u báaxta’al tu cha’anil kaaj yéetel cho’cho’kil u cha’antal. Kajalkaaj u yantal keet báaxalo’ob, ts’o’okole’ yaan báaxalo’ob ku jach xáantal. Yaan k’iine’, yaan máaxo’ob cha’antik ku ja’ats’alo’ob tumen le bola’o le ken úuchuk ch’iin. Ti’ mixba’al ku k’astal u yokil, máax ku pe’ere’, ku bo’ol je’el bix unaje’.  Te’e k’iino’oba’, yaan jump’éel chan kaaj tu’ux u báaxta’al bola mixteca, kex jujump’íitil u bin u ch’éejel. Ku ya’alike’ jujump’íitil u bin u p’áatal paachil yo’olal le túumben ba’alo’ob ku báaxta’al bejla’e’; tumen mina’an áantaj tia’al u ts’aatáanta’al. Ts’o’okole’, ma’ jump’éel báaxal ku k’a’ayta’al mixtech u máansa’al tumen máaxo’ob ts’áak k’ajóoltbil péektsilo’ob. Beyxan, jump’éel báaxal k’as sajbe’entsil yo’olal u aalil guante yéetel le bolao’. “Yaan maamatsilo’ob ma’atech u yóotiko’ob ka báaxalnak u paalal tumen saajko’ob u loobilta’alo’ob”, ku ya’alik.  Tak bejla’e’, láayli’ p’aatal tu tuukul yuum Tereso, ka béeyak u ka’a líik’sa’al le báaxala’, le beetik tu ka’ansaj ti’ u paalal.  __________________________________________________________  [b]Tereso Gómez guardian del juego de pelota mixteco[/b]  Don Tereso Gomez es muy especial en la comunidad de San Martin Tilcajete, no solamente por sus prácticas agrícolas sino porque en sus tiempos fue uno de los más grandes jugadores de la pelota mixteca en la región zapoteca del valle de Oaxaca. De acuerdo a don Tereso, “el juego de pelota mixteca es muy viejo. Es un deporte que en sus tiempos fue practicado por gente del pueblo y visto por la realeza. En aquellos años, los apostadores derrochaban sus bienes en apuestas. Lo que llevaban puesto inclusive, porque los guaraches de los reyes eran de oro. Ahora, a sus 65, mantiene la esperanza viva de que el juego de pelota reviva en Tilcajete. Y como muestra de su fe, lo ha heredado a sus tres hijos."
"04 de octubre, 2016",Feria Rural ti’ Chapingo,https://www.lajornadamaya.mx/k'iintsil/46664/feria-rural-ti-chapingo,"La Jornada Oochel: Javier Salinas K'iintsil  Martes 4 ti' octubre, 2016 Texcoco, México  Ichil u k’iinilo’ob 6 tak 16 ti’ octubre ku taala’, yaan yantal u cha’anil XXI Feria Nacional de la Cultura Rural, Chapingo 2016, tu’ux yaan u beeta’al maanal ti’ 100 meyajo’ob, cha’anilo’ob; yaan u yee’sa’al janabe’enba’alo’ob yéetel meyaj k’abo’ob ichil uláak’ ba’alo’ob. Ba’ax ku beetbile’, ku kaxantik u ye’esik ba’ax yaan tu lu’umilo’ob Baja California, Baja California Sur, Sonora yéetel Sinaloa, ba’ale beyxan ti’ Cuba, Argentina yéetel Estados Unidos.  Beyxan yaan u beeta’al XXX Feria del Libro tu’ux ku táakbesbil España. Yaan u beeta’al jump’éel chíimpolal ti’ Miguel de Cervantes Saavedra, tu’ux yaan u táakpajal 70 u p’éel editorialo’ob; yaan xan u beeta’al Segundo Foro Campesino, tu’ux yaan u k’uchul óox k’áal múuch’kabilo’ob meyajtik kool tia’al u beeta’al tsikbalilo’ob yéetel ketlam t’aan tia’al u tukulta’al uláak’ ba’alo’ob tia’al u ts’aatáanta’al le talamilo’ob ku máansik kolnáalo’ob ti’ le k’iino’oba’.   Silvia Castillejos, máax jo’olbesik k’a’aytajil ti’ Universidad Autónoma Chapingo tu ya’alaje’, táan u páa’tal ka kóojok kex 100 mil utúul máak ti’ le cha’ana.   Ichil jayp’éel ti’ le cha’anilo’ob kun beetbile’, yaan u táakpajal aj paaxo’ob Alejandro Marcovich, Liber Terán, Verónica Valerio, Banda Mixe, A Love Electric, Jarana Beat, Hip hop Seri k’aya’an tumen Zara Monroy, Hip hop Zapoteco yéetel Mare advertencia lirika ti’ Oaxaca; Hip hop Mayo k’aya’an tumen Matchuk Bemela ti’ Sonora, Son arribeño paxa’an tumen Leones ti’ Xichú; ?Polka yéetel tango paxa’an tumen Ballena de Jonás; Jazz con Leiden.  ____________________________________________  [b]Presentan Feria Rural 2016 en Chapingo[/b]  Con la realización de más de 100 actividades artísticas y musicales, además de muestras artesanales y gastronómicas, donde participarán más de mil artesanos; se llevará a cabo la XXI Feria Nacional de la Cultura Rural, Chapingo 2016 del 6 al 16 de octubre dedicada a los estados de Baja California, Baja California Sur, Sonora y Sinaloa, además de los países de Cuba, Argentina y Estados Unidos.  También, se llevará cabo XXX Feria del Libro dedicada a España, donde se hará un homenaje a Miguel de Cervantes Saavedra y participarán 70 casas editoriales; asimismo el Segundo Foro Campesino, donde acudirán 30 organizaciones campesinas que darán conferencias para que la sociedad reflexione, critique, analice y proponga alternativas de solución a las problemáticas del campo mexicano."
